entry_bar,outcome,r_multiple,risk_pips
780429,OPEN,0.0,13.9
788523,LOSS,-1.0,6.3
788898,LOSS,-1.0,9.0
788933,LOSS,-1.0,1.9
789018,LOSS,-1.0,15.4
789063,LOSS,-1.0,10.4
789098,OPEN,0.0,7.2
791402,LOSS,-1.0,3.8
791472,LOSS,-1.0,10.6
791512,LOSS,-1.0,8.3
791627,LOSS,-1.0,11.2
791677,LOSS,-1.0,3.6
791757,WIN,4.718,8.5
793815,WIN,0.854,9.6
794823,LOSS,-1.0,4.4
794923,LOSS,-1.0,6.2
795003,LOSS,-1.0,6.5
795038,LOSS,-1.0,10.6
795083,LOSS,-1.0,17.3
795849,LOSS,-1.0,4.6
795964,LOSS,-1.0,7.0
795999,LOSS,-1.0,8.6
796903,LOSS,-1.0,3.3
796978,LOSS,-1.0,8.1
797008,LOSS,-1.0,4.6
797088,LOSS,-1.0,4.3
797193,OPEN,0.0,12.2
797830,WIN,2.293,8.2
798870,WIN,3.719,5.7
800934,LOSS,-1.0,9.0
800984,LOSS,-1.0,10.4
801064,LOSS,-1.0,0.5
801184,OPEN,0.0,18.5
803936,WIN,0.944,8.9
809019,WIN,2.833,10.8
809980,LOSS,-1.0,7.6
810020,LOSS,-1.0,10.7
810065,LOSS,-1.0,11.6
810145,LOSS,-1.0,19.0
810220,LOSS,-1.0,14.7
810250,LOSS,-1.0,27.1
810310,LOSS,-1.0,7.1
810315,OPEN,0.0,8.8
813017,LOSS,-1.0,8.7
813052,LOSS,-1.0,12.6
813142,WIN,0.604,36.6
814017,WIN,2.033,6.1
815082,WIN,2.283,5.3
817205,LOSS,-1.0,22.9
817330,OPEN,0.0,13.9
818061,WIN,1.167,12.0
820107,WIN,2.705,7.8
822065,LOSS,-1.0,4.3
822165,LOSS,-1.0,4.5
822225,LOSS,-1.0,10.1
822380,LOSS,-1.0,25.1
824154,WIN,1.69,10.0
825219,LOSS,-1.0,8.0
825309,LOSS,-1.0,10.2
825339,LOSS,-1.0,9.7
825459,LOSS,-1.0,18.1
825504,LOSS,-1.0,6.5
827793,WIN,2.218,5.5
830825,LOSS,-1.0,4.0
830875,WIN,1.25,8.8
834909,LOSS,-1.0,13.9
835104,OPEN,0.0,8.4
836993,WIN,1.236,15.7
837997,WIN,7.37,2.7
838934,LOSS,-1.0,6.8
838959,LOSS,-1.0,7.9
838984,LOSS,-1.0,1.1
839039,LOSS,-1.0,3.7
839069,LOSS,-1.0,6.9
839079,LOSS,-1.0,7.4
839229,LOSS,-1.0,8.4
842008,LOSS,-1.0,5.0
842028,LOSS,-1.0,22.8
842138,LOSS,-1.0,6.8
842283,WIN,2.83,15.3
842983,LOSS,-1.0,7.7
843103,LOSS,-1.0,5.0
843143,WIN,1.726,8.4
850071,WIN,0.597,6.2
851145,LOSS,-1.0,10.2
851200,LOSS,-1.0,15.8
851425,OPEN,0.0,9.2
854247,WIN,2.05,6.0
855241,LOSS,-1.0,3.0
855276,LOSS,-1.0,3.6
855336,LOSS,-1.0,8.0
855456,LOSS,-1.0,7.3
855581,OPEN,0.0,7.5
856304,LOSS,-1.0,4.9
856439,LOSS,-1.0,8.5
856484,LOSS,-1.0,5.0
858244,LOSS,-1.0,5.1
858264,LOSS,-1.0,10.1
858344,OPEN,0.0,12.2
859350,LOSS,-1.0,11.2
859415,LOSS,-1.0,18.9
859570,LOSS,-1.0,8.0
859620,OPEN,0.0,22.0
861332,LOSS,-1.0,7.6
861412,LOSS,-1.0,8.4
861647,OPEN,0.0,21.3
864304,LOSS,-1.0,13.7
864389,WIN,4.321,8.1
865498,LOSS,-1.0,14.8
865683,LOSS,-1.0,7.7
866302,LOSS,-1.0,3.4
866342,LOSS,-1.0,9.2
866412,WIN,2.553,9.4
868481,LOSS,-1.0,11.7
868706,WIN,3.542,5.9
870459,LOSS,-1.0,7.1
870494,WIN,3.662,6.8
872465,LOSS,-1.0,8.1
872545,LOSS,-1.0,7.7
872590,LOSS,-1.0,2.7
872610,LOSS,-1.0,5.8
872680,LOSS,-1.0,5.9
875436,WIN,0.973,11.2
876521,WIN,2.923,10.4
878500,LOSS,-1.0,2.8
878505,LOSS,-1.0,8.0
878665,LOSS,-1.0,4.3
878775,OPEN,0.0,4.3
880444,LOSS,-1.0,3.5
880539,WIN,0.0,12.2
881433,WIN,1.2,6.5
882510,LOSS,-1.0,19.9
882605,OPEN,0.0,8.6
885499,WIN,2.583,6.0
886601,WIN,0.0,6.1
887445,LOSS,-1.0,5.9
887495,LOSS,-1.0,7.9
887590,WIN,5.483,5.8
888480,LOSS,-1.0,5.6
888525,LOSS,-1.0,1.3
888560,LOSS,-1.0,6.4
888665,WIN,3.595,7.4
889456,LOSS,-1.0,7.9
889631,OPEN,0.0,7.4
890500,WIN,2.0,4.5
893518,WIN,1.882,8.5
896561,WIN,0.067,9.0
897666,WIN,2.281,11.4
901684,LOSS,-1.0,8.2
901929,LOSS,-1.0,7.0
901984,LOSS,-1.0,7.2
908859,WIN,1.427,7.5
910339,LOSS,-1.0,5.2
910459,LOSS,-1.0,10.3
910659,OPEN,0.0,11.9
911810,LOSS,-1.0,11.4
912020,LOSS,-1.0,4.4
912205,OPEN,0.0,10.4
913196,LOSS,-1.0,10.8
913281,WIN,2.009,11.7
914609,LOSS,-1.0,6.8
914729,LOSS,-1.0,4.8
914769,LOSS,-1.0,9.6
914904,LOSS,-1.0,7.0
914929,WIN,0.0,29.6
916029,LOSS,-1.0,10.3
916244,OPEN,0.0,8.0
923210,WIN,0.293,14.0
928986,LOSS,-1.0,14.1
929081,LOSS,-1.0,4.8
929221,LOSS,-1.0,6.8
929306,OPEN,0.0,20.5
934731,LOSS,-1.0,8.0
934851,LOSS,-1.0,5.6
935056,OPEN,0.0,15.6
936112,LOSS,-1.0,9.6
936207,WIN,0.867,20.3
938984,LOSS,-1.0,6.9
939119,LOSS,-1.0,3.3
939249,LOSS,-1.0,6.9
939324,LOSS,-1.0,9.6
939364,WIN,6.089,7.9
941832,LOSS,-1.0,3.3
942012,LOSS,-1.0,9.6
942062,LOSS,-1.0,5.9
942142,LOSS,-1.0,11.7
942237,LOSS,-1.0,8.8
942322,LOSS,-1.0,14.7
943275,WIN,0.342,11.4
946098,LOSS,-1.0,12.3
946228,LOSS,-1.0,14.4
946438,LOSS,-1.0,1.3
946608,OPEN,0.0,10.9
948995,LOSS,-1.0,5.9
949065,LOSS,-1.0,9.3
949095,LOSS,-1.0,9.4
949200,LOSS,-1.0,9.4
949260,LOSS,-1.0,7.8
949315,LOSS,-1.0,7.7
949410,OPEN,0.0,18.2
953198,LOSS,-1.0,1.2
953333,LOSS,-1.0,9.0
953538,LOSS,-1.0,6.6
953588,LOSS,-1.0,6.0
953623,OPEN,0.0,6.3
954665,LOSS,-1.0,7.5
954730,LOSS,-1.0,16.3
954870,LOSS,-1.0,2.4
955010,LOSS,-1.0,2.6
955020,LOSS,-1.0,16.0
955135,OPEN,0.0,6.4
960355,LOSS,-1.0,6.4
960385,LOSS,-1.0,1.4
960405,WIN,1.831,7.1
961764,WIN,0.44,7.5
966105,LOSS,-1.0,8.0
966245,LOSS,-1.0,5.6
966486,LOSS,-1.0,2.8
966586,OPEN,0.0,17.2
967504,WIN,2.159,6.9
970364,WIN,1.117,7.7
973187,WIN,1.304,4.6
974607,WIN,2.529,5.1
976079,LOSS,-1.0,6.2
976109,WIN,0.821,11.7
977575,LOSS,-1.0,9.2
977665,LOSS,-1.0,3.7
977740,WIN,1.215,10.7
978956,WIN,5.08,2.5
980349,LOSS,-1.0,6.3
980474,OPEN,0.0,5.8
981838,LOSS,-1.0,5.8
981873,WIN,2.769,7.8
983235,WIN,1.849,5.3
989025,LOSS,-1.0,6.9
989135,WIN,5.975,4.0
991849,WIN,0.444,8.1
993310,WIN,2.381,6.3
994740,WIN,1.554,5.6
997672,LOSS,-1.0,8.4
997837,LOSS,-1.0,4.0
998087,OPEN,0.0,18.7
999040,LOSS,-1.0,3.8
999085,LOSS,-1.0,11.9
999360,LOSS,-1.0,3.1
999405,LOSS,-1.0,9.6
999535,LOSS,-1.0,7.6
1010563,LOSS,-1.0,6.6
1010698,LOSS,-1.0,9.9
1010813,LOSS,-1.0,6.0
1010963,OPEN,0.0,5.1
1012092,LOSS,-1.0,5.2
1012157,LOSS,-1.0,3.8
1012352,WIN,4.328,6.7
1013408,LOSS,-1.0,6.2
1013518,LOSS,-1.0,9.7
1013628,LOSS,-1.0,0.3
1013668,WIN,3.0,8.8
1014850,WIN,0.513,11.3
1019163,LOSS,-1.0,5.2
1019308,WIN,2.102,12.8
1022070,WIN,0.779,18.1
1025023,LOSS,-1.0,6.0
1025058,LOSS,-1.0,8.4
1025133,LOSS,-1.0,4.9
1025173,LOSS,-1.0,6.4
1025303,LOSS,-1.0,17.6
1025378,LOSS,-1.0,7.2
1026445,LOSS,-1.0,16.9
1026750,LOSS,-1.0,13.3
1026815,OPEN,0.0,14.4
1032034,LOSS,-1.0,3.3
1032064,WIN,3.944,5.4
1033502,LOSS,-1.0,9.0
1033672,LOSS,-1.0,6.2
1033886,LOSS,-1.0,15.7
1033965,OPEN,0.0,9.2
1034950,LOSS,-1.0,16.1
1035010,LOSS,-1.0,6.6
1035160,LOSS,-1.0,7.2
1035205,LOSS,-1.0,6.1
1035420,OPEN,0.0,13.4
1036393,LOSS,-1.0,8.3
1036433,LOSS,-1.0,8.3
1036573,LOSS,-1.0,7.5
1036693,LOSS,-1.0,10.1
1036858,OPEN,0.0,12.1
1037828,LOSS,-1.0,20.4
1038208,LOSS,-1.0,11.4
1038308,OPEN,0.0,15.3
1039263,LOSS,-1.0,8.6
1039673,LOSS,-1.0,22.1
1040673,LOSS,-1.0,7.9
1040738,LOSS,-1.0,10.4
1040958,WIN,4.449,4.9
1042079,WIN,0.205,7.8
1043559,LOSS,-1.0,7.1
1043704,LOSS,-1.0,15.0
1043954,OPEN,0.0,14.8
1045008,WIN,2.229,7.0
1047837,LOSS,-1.0,6.0
1047967,LOSS,-1.0,12.0
1048017,LOSS,-1.0,2.0
1048067,WIN,2.026,7.6
1049312,WIN,3.889,7.2
1050802,LOSS,-1.0,11.0
1051122,LOSS,-1.0,21.3
1051282,OPEN,0.0,4.7
1055025,LOSS,-1.0,10.2
1055150,LOSS,-1.0,6.3
1055270,LOSS,-1.0,4.0
1055335,LOSS,-1.0,6.3
1055360,WIN,3.233,9.0
1056439,WIN,1.235,5.1
1057892,WIN,0.416,8.9
1059794,LOSS,-1.0,4.5
1059989,WIN,2.242,6.2
1064110,LOSS,-1.0,6.2
1064520,OPEN,0.0,17.7
1065434,LOSS,-1.0,8.8
1065694,LOSS,-1.0,7.2
1065754,LOSS,-1.0,11.2
1065814,LOSS,-1.0,8.9
1069689,LOSS,-1.0,7.8
1069799,LOSS,-1.0,12.3
1070089,WIN,1.167,19.2
1071265,WIN,1.333,9.3
1072539,LOSS,-1.0,5.5
1072624,LOSS,-1.0,6.8
1072714,LOSS,-1.0,4.8
1072739,LOSS,-1.0,6.9
1072799,LOSS,-1.0,5.2
1072839,LOSS,-1.0,4.7
1073124,OPEN,0.0,23.0
1073987,WIN,0.645,7.6
1076906,LOSS,-1.0,9.2
1077051,LOSS,-1.0,5.1
1077226,WIN,3.617,10.7
1078514,OPEN,0.0,5.0
1079684,LOSS,-1.0,9.6
1079834,LOSS,-1.0,4.4
1079909,LOSS,-1.0,9.5
1080034,LOSS,-1.0,5.1
1080084,LOSS,-1.0,18.3
1080139,LOSS,-1.0,14.5
1080199,LOSS,-1.0,6.4
1080844,LOSS,-1.0,3.2
1080889,LOSS,-1.0,9.4
1081279,LOSS,-1.0,15.1
1081329,LOSS,-1.0,10.0
1081389,LOSS,-1.0,8.5
1083757,LOSS,-1.0,7.0
1083832,WIN,1.443,8.8
1085279,LOSS,-1.0,3.6
1085379,LOSS,-1.0,2.1
1085444,LOSS,-1.0,4.9
1085569,LOSS,-1.0,10.7
1085714,OPEN,0.0,7.4
1090974,WIN,1.982,11.4
1093822,WIN,4.053,5.7
1095223,LOSS,-1.0,4.0
1095298,WIN,1.541,14.8
1096702,LOSS,-1.0,8.0
1096732,LOSS,-1.0,5.4
1096757,WIN,4.761,6.7
1116898,WIN,3.056,7.2
1124097,OPEN,0.0,4.4
1125419,WIN,0.127,7.9
1126794,WIN,0.943,7.0
1129655,LOSS,-1.0,1.6
1129715,LOSS,-1.0,1.5
1129785,WIN,0.078,5.1
1132625,LOSS,-1.0,6.9
1132950,WIN,1.326,14.4
1134055,LOSS,-1.0,5.4
1134130,LOSS,-1.0,9.3
1134355,WIN,0.159,20.7
1139764,LOSS,-1.0,1.4
1139829,LOSS,-1.0,6.9
1140094,LOSS,-1.0,10.9
1140139,LOSS,-1.0,0.6
1140294,OPEN,0.0,5.6
1144172,LOSS,-1.0,6.7
1144252,OPEN,0.0,5.3
1148358,LOSS,-1.0,1.7
1148418,LOSS,-1.0,3.3
1148478,LOSS,-1.0,11.4
1154188,LOSS,-1.0,2.5
1154268,OPEN,0.0,6.9
1155581,WIN,2.036,5.6
1156883,LOSS,-1.0,4.3
1156963,LOSS,-1.0,3.1
1157033,LOSS,-1.0,3.5
1157121,LOSS,-1.0,3.3
1157216,LOSS,-1.0,2.8
1157231,LOSS,-1.0,5.4
1158251,LOSS,-1.0,5.2
1158306,WIN,2.087,4.6
1159766,WIN,1.318,6.6
1162578,WIN,2.162,6.8
1164181,LOSS,-1.0,6.6
1164346,WIN,5.406,3.2
1165475,LOSS,-1.0,5.0
1165535,WIN,2.457,3.5
1166878,WIN,1.019,5.4
1168311,LOSS,-1.0,2.9
1168341,LOSS,-1.0,8.2
1168536,LOSS,-1.0,5.3
1168591,LOSS,-1.0,5.3
1168641,LOSS,-1.0,7.7
1168661,WIN,0.08,31.4
1169793,LOSS,-1.0,6.0
1170013,LOSS,-1.0,8.9
1170123,LOSS,-1.0,9.5
1170168,LOSS,-1.0,10.6
1170258,OPEN,0.0,11.6
1172636,WIN,0.494,15.4
1174025,WIN,1.899,8.9
1178470,LOSS,-1.0,8.8
1178690,LOSS,-1.0,6.6
1178770,OPEN,0.0,6.6
1179787,WIN,1.366,9.3
1181212,LOSS,-1.0,2.4
1181272,LOSS,-1.0,2.6
1181377,LOSS,-1.0,9.9
1181552,LOSS,-1.0,8.1
1181602,OPEN,0.0,11.3
1186927,WIN,3.359,6.4
1188348,LOSS,-1.0,2.6
1188388,WIN,1.333,5.7
1194091,LOSS,-1.0,6.4
1194286,WIN,3.522,4.6
1195635,WIN,2.081,6.2
1196973,LOSS,-1.0,2.2
1197128,LOSS,-1.0,6.3
1197268,WIN,2.407,8.1
1201380,WIN,0.524,4.2
1204059,LOSS,-1.0,2.4
1204134,LOSS,-1.0,7.1
1204224,LOSS,-1.0,7.0
1204414,LOSS,-1.0,5.9
1204494,LOSS,-1.0,4.6
1204534,LOSS,-1.0,4.8
1204614,OPEN,0.0,3.5
1205785,WIN,5.694,4.9
1209924,LOSS,-1.0,5.4
1209979,LOSS,-1.0,4.1
1210139,OPEN,0.0,5.0
1211195,LOSS,-1.0,0.5
1211415,WIN,0.0,7.9
1214073,WIN,0.791,4.3
1216866,WIN,3.464,2.8
1218300,WIN,2.354,4.8
1221208,WIN,0.552,6.7
1222891,LOSS,-1.0,4.7
1222926,LOSS,-1.0,4.5
1223046,OPEN,0.0,6.1
1224077,LOSS,-1.0,5.6
1224147,LOSS,-1.0,3.1
1224172,LOSS,-1.0,3.1
1224362,WIN,7.448,2.9
1225625,LOSS,-1.0,5.1
1225830,WIN,0.476,22.9
1228387,LOSS,-1.0,2.8
1228607,LOSS,-1.0,3.3
1228867,OPEN,0.0,9.7
1232656,WIN,1.552,5.8
1234260,LOSS,-1.0,6.6
1234435,LOSS,-1.0,8.9
1234510,OPEN,0.0,7.8
1235498,WIN,1.863,7.3
1237074,LOSS,-1.0,5.9
1237174,LOSS,-1.0,4.2
1237284,WIN,0.54,20.0
1238308,LOSS,-1.0,3.3
1238413,WIN,0.842,9.5
1239743,LOSS,-1.0,3.2
1239868,LOSS,-1.0,8.9
1245526,LOSS,-1.0,10.5
1245736,LOSS,-1.0,5.1
1245856,OPEN,0.0,4.7
1251260,LOSS,-1.0,5.8
1251395,WIN,4.68,5.0
1252565,WIN,4.265,3.4
1256824,LOSS,-1.0,4.4
1257104,WIN,0.684,7.6
1258349,LOSS,-1.0,5.6
1258573,LOSS,-1.0,4.0
1258763,OPEN,0.0,6.0
1261132,WIN,0.444,5.4
1262564,WIN,1.8,4.0
1265380,LOSS,-1.0,0.8
1265385,WIN,2.273,4.4
1266855,WIN,0.139,7.2
1268267,LOSS,-1.0,3.4
1268317,LOSS,-1.0,4.9
1268582,LOSS,-1.0,1.9
1268747,LOSS,-1.0,10.7
1268797,OPEN,0.0,7.2
1269704,LOSS,-1.0,0.2
1269844,OPEN,0.0,4.6
1271083,LOSS,-1.0,1.8
1271118,LOSS,-1.0,4.2
1271168,LOSS,-1.0,9.2
1271518,LOSS,-1.0,5.7
1271603,LOSS,-1.0,4.5
1272563,LOSS,-1.0,6.5
1272653,LOSS,-1.0,8.6
1272803,LOSS,-1.0,5.6
1272873,LOSS,-1.0,2.0
1272988,LOSS,-1.0,6.7
1273058,OPEN,0.0,6.6
1276858,LOSS,-1.0,2.2
1276898,LOSS,-1.0,3.3
1276933,LOSS,-1.0,8.9
1276973,WIN,1.521,7.3
1278467,LOSS,-1.0,4.7
1278722,LOSS,-1.0,2.3
1278777,OPEN,0.0,5.5
1281197,LOSS,-1.0,3.6
1281267,WIN,1.061,11.5
1282601,LOSS,-1.0,5.6
1282701,LOSS,-1.0,6.1
1282761,LOSS,-1.0,6.0
1282801,LOSS,-1.0,5.7
1282896,LOSS,-1.0,3.7
1283001,LOSS,-1.0,5.9
1283131,OPEN,0.0,6.8
1285461,WIN,0.97,19.7
1286938,LOSS,-1.0,5.0
1287003,LOSS,-1.0,9.0
1287138,LOSS,-1.0,0.9
1287158,LOSS,-1.0,3.5
1287198,OPEN,0.0,6.2
1288308,WIN,3.214,5.6
1295501,WIN,0.742,6.2
1301321,WIN,1.24,5.0
1302686,LOSS,-1.0,5.4
1302706,LOSS,-1.0,5.4
1302791,LOSS,-1.0,8.1
1303001,LOSS,-1.0,4.2
1303156,WIN,1.135,15.6
1306957,LOSS,-1.0,2.6
1307072,LOSS,-1.0,7.5
1307217,LOSS,-1.0,8.2
1307327,LOSS,-1.0,5.7
1307357,LOSS,-1.0,7.7
1307392,OPEN,0.0,10.0
1309850,LOSS,-1.0,7.2
1310010,LOSS,-1.0,3.6
1310130,LOSS,-1.0,4.7
1310270,LOSS,-1.0,8.9
1310300,OPEN,0.0,6.7
1315541,LOSS,-1.0,5.4
1315716,LOSS,-1.0,8.2
1315821,LOSS,-1.0,6.4
1315886,LOSS,-1.0,3.5
1316096,OPEN,0.0,6.8
1321355,LOSS,-1.0,7.7
1321435,LOSS,-1.0,7.1
1321545,LOSS,-1.0,4.3
1321600,LOSS,-1.0,7.7
1321790,OPEN,0.0,8.2
1327015,LOSS,-1.0,3.7
1327060,WIN,1.026,7.7
1331344,WIN,2.342,3.8
1335622,LOSS,-1.0,5.3
1335727,OPEN,0.0,10.5
1338663,WIN,3.721,4.3
1341426,WIN,3.591,11.5
1342810,LOSS,-1.0,3.8
1342855,WIN,0.985,6.6
1344485,LOSS,-1.0,3.9
1344545,LOSS,-1.0,4.2
1344620,LOSS,-1.0,3.9
1344670,OPEN,0.0,20.7
1345758,WIN,0.193,8.3
1347188,WIN,1.346,8.1
1348632,LOSS,-1.0,3.6
1348707,LOSS,-1.0,5.8
1348937,LOSS,-1.0,12.4
1349956,LOSS,-1.0,6.0
1350061,WIN,0.229,9.6
1352850,LOSS,-1.0,1.1
1352900,LOSS,-1.0,13.3
1353260,LOSS,-1.0,1.6
1353355,OPEN,0.0,15.6
1354272,LOSS,-1.0,4.4
1354342,LOSS,-1.0,5.5
1354457,LOSS,-1.0,6.0
1354607,LOSS,-1.0,7.4
1354637,WIN,0.006,16.0
1358571,LOSS,-1.0,6.3
1358761,LOSS,-1.0,2.3
1358771,WIN,0.0,7.6
1360040,WIN,1.553,7.6
1361492,LOSS,-1.0,5.5
1361592,WIN,2.974,3.8
1364334,LOSS,-1.0,6.0
1364409,LOSS,-1.0,8.4
1364559,LOSS,-1.0,3.7
1370080,WIN,1.354,4.8
1372919,WIN,0.53,8.3
1377323,LOSS,-1.0,11.3
1377423,WIN,6.187,4.8
1384374,LOSS,-1.0,3.9
1384414,LOSS,-1.0,7.4
1384444,LOSS,-1.0,11.5
1384559,WIN,1.967,6.0
1385858,LOSS,-1.0,8.5
1385968,LOSS,-1.0,18.8
1386068,LOSS,-1.0,3.5
1386188,LOSS,-1.0,5.6
1386293,OPEN,0.0,7.5
1387202,LOSS,-1.0,7.5
1387367,LOSS,-1.0,8.7
1387422,LOSS,-1.0,5.0
1387542,LOSS,-1.0,5.5
1387737,LOSS,-1.0,4.6
1388677,LOSS,-1.0,4.9
1388737,WIN,1.49,14.5
1390111,LOSS,-1.0,9.3
1390181,LOSS,-1.0,3.0
1390346,WIN,3.701,14.7
1394429,LOSS,-1.0,9.1
1394519,LOSS,-1.0,15.6
1394569,WIN,2.134,24.7
1395969,LOSS,-1.0,9.0
1396074,LOSS,-1.0,3.5
1396109,LOSS,-1.0,11.6
1396344,LOSS,-1.0,13.9
1396424,OPEN,0.0,14.4
1397354,LOSS,-1.0,1.7
1397389,LOSS,-1.0,4.9
1397459,LOSS,-1.0,4.2
1397494,LOSS,-1.0,10.8
1398738,WIN,0.222,11.7
1400253,WIN,4.583,7.2
1404479,LOSS,-1.0,0.9
1404564,OPEN,0.0,13.0
1407403,LOSS,-1.0,4.5
1407453,LOSS,-1.0,15.3
1407718,LOSS,-1.0,15.7
1407883,OPEN,0.0,10.4
1417467,LOSS,-1.0,10.5
1417612,LOSS,-1.0,13.5
1417927,OPEN,0.0,9.0
1420275,WIN,2.795,7.3
1421747,WIN,4.879,3.3
1423218,LOSS,-1.0,7.1
1423273,LOSS,-1.0,5.4
1423348,OPEN,0.0,9.0
1428960,LOSS,-1.0,8.4
1429150,LOSS,-1.0,6.0
1429185,LOSS,-1.0,5.6
1429375,OPEN,0.0,12.7
1432038,WIN,1.404,5.7
1433482,WIN,0.059,8.5
1435021,WIN,1.087,10.3
1443519,LOSS,-1.0,6.4
1443574,LOSS,-1.0,10.6
1443624,LOSS,-1.0,7.2
1443654,LOSS,-1.0,9.3
1443729,LOSS,-1.0,9.1
1443834,LOSS,-1.0,11.9
1443874,OPEN,0.0,10.3
1445006,LOSS,-1.0,2.1
1445051,LOSS,-1.0,10.6
1445291,LOSS,-1.0,6.2
1445516,OPEN,0.0,8.1
1446372,WIN,2.574,6.1
1447849,LOSS,-1.0,14.7
1447994,OPEN,0.0,28.7
1450700,WIN,1.062,8.1
1453585,WIN,2.447,8.5
1456551,LOSS,-1.0,1.1
1456616,WIN,3.388,13.4
1457856,WIN,1.155,8.4
1459334,WIN,1.039,12.7
1462185,LOSS,-1.0,5.7
1462320,WIN,0.0,6.9
1463735,LOSS,-1.0,11.6
1463930,OPEN,0.0,7.9
1465102,LOSS,-1.0,6.0
1465187,LOSS,-1.0,8.4
1465307,LOSS,-1.0,7.8
1465367,LOSS,-1.0,5.8
1465462,OPEN,0.0,13.6
1466492,LOSS,-1.0,1.2
1466667,LOSS,-1.0,5.2
1466747,LOSS,-1.0,6.4
1466787,WIN,9.645,3.1
1470855,WIN,1.136,6.6
1473687,LOSS,-1.0,2.7
1473787,LOSS,-1.0,9.9
1473862,LOSS,-1.0,6.6
1473922,LOSS,-1.0,11.4
1474007,LOSS,-1.0,7.2
1474057,OPEN,0.0,13.4
1475104,WIN,1.761,4.6
1483725,LOSS,-1.0,5.9
1483850,LOSS,-1.0,4.1
1483900,LOSS,-1.0,6.4
1484125,OPEN,0.0,6.0
1485223,LOSS,-1.0,9.2
1485303,LOSS,-1.0,3.4
1485548,LOSS,-1.0,4.2
1485588,LOSS,-1.0,7.3
1489655,LOSS,-1.0,5.1
1489720,LOSS,-1.0,7.1
1489800,LOSS,-1.0,4.3
1489985,LOSS,-1.0,6.3
1491003,LOSS,-1.0,15.9
1491118,LOSS,-1.0,9.0
1491198,LOSS,-1.0,4.6
1491268,LOSS,-1.0,12.3
1491378,LOSS,-1.0,8.0
1491438,OPEN,0.0,5.8
1493836,LOSS,-1.0,10.1
1493986,LOSS,-1.0,6.6
1494076,LOSS,-1.0,8.2
1494101,LOSS,-1.0,6.4
1494151,LOSS,-1.0,8.1
1494206,LOSS,-1.0,7.1
1494276,OPEN,0.0,15.7
1498123,LOSS,-1.0,8.1
1498158,LOSS,-1.0,4.3
1498193,WIN,2.955,8.8
1505390,LOSS,-1.0,5.4
1505465,WIN,1.785,23.7
1508235,WIN,2.361,8.3
1509647,LOSS,-1.0,10.1
1509702,LOSS,-1.0,6.6
1509727,LOSS,-1.0,20.7
1509972,LOSS,-1.0,18.3
1510067,OPEN,0.0,35.5
1511087,LOSS,-1.0,7.4
1511142,WIN,0.512,12.5
1512583,WIN,1.51,10.0
1515485,OPEN,0.0,36.0
1517004,LOSS,-1.0,13.7
1517054,LOSS,-1.0,16.7
1517254,OPEN,0.0,20.7
1518282,LOSS,-1.0,8.9
1518377,WIN,2.362,9.4
1521134,LOSS,-1.0,2.1
1521224,WIN,1.5,12.8
1524057,WIN,1.223,14.8
1525641,LOSS,-1.0,8.9
1525716,LOSS,-1.0,2.6
1525766,LOSS,-1.0,5.4
1525771,WIN,1.97,10.0
1528225,LOSS,-1.0,7.3
1528260,LOSS,-1.0,8.8
1528310,WIN,4.07,5.7
1529722,WIN,1.149,10.1
1532650,LOSS,-1.0,26.5
1532725,LOSS,-1.0,9.5
1532755,LOSS,-1.0,32.4
1533035,LOSS,-1.0,12.7
1533070,OPEN,0.0,12.2
1539727,WIN,5.932,19.2
1545452,LOSS,-1.0,15.7
1545827,OPEN,0.0,21.3
1546932,LOSS,-1.0,6.8
1547042,LOSS,-1.0,3.7
1547087,LOSS,-1.0,1.1
1547102,WIN,2.787,4.7
1554070,WIN,3.43,10.7
1556928,LOSS,-1.0,6.5
1557108,LOSS,-1.0,7.6
1557223,LOSS,-1.0,10.3
1557303,OPEN,0.0,15.9
1559843,LOSS,-1.0,6.6
1559883,WIN,4.97,6.6
1562838,WIN,1.076,17.1
1567079,LOSS,-1.0,11.0
1567269,LOSS,-1.0,16.0
1569992,LOSS,-1.0,16.6
1570022,LOSS,-1.0,22.4
1570182,OPEN,0.0,21.4
1572761,WIN,4.5,2.4
1581504,LOSS,-1.0,28.1
1581604,LOSS,-1.0,11.0
1581684,LOSS,-1.0,6.4
1581944,OPEN,0.0,7.8
1585685,LOSS,-1.0,16.6
1585840,LOSS,-1.0,15.7
1590034,LOSS,-1.0,11.6
1590099,LOSS,-1.0,10.8
1590219,LOSS,-1.0,6.2
1590314,LOSS,-1.0,8.8
1590354,LOSS,-1.0,9.4
1590499,OPEN,0.0,23.3
1592939,LOSS,-1.0,10.0
1593074,LOSS,-1.0,7.8
1593204,LOSS,-1.0,6.2
1593284,LOSS,-1.0,5.0
1593319,LOSS,-1.0,11.4
1593374,OPEN,0.0,25.0
1594317,WIN,2.711,9.0
1595743,LOSS,-1.0,5.7
1595798,WIN,2.247,8.9
1597215,LOSS,-1.0,9.6
1597285,LOSS,-1.0,7.7
1597320,LOSS,-1.0,5.2
1597425,LOSS,-1.0,2.7
1597505,LOSS,-1.0,9.8
1597565,LOSS,-1.0,8.7
1597635,OPEN,0.0,17.5
1600147,LOSS,-1.0,7.2
1600262,WIN,2.395,8.1
1601585,WIN,1.839,11.8
1604392,LOSS,-1.0,5.7
1604412,LOSS,-1.0,14.4
1604537,LOSS,-1.0,5.7
