date,day_of_week,asian_bar_count,london_kz_bar_count,data_gap,asian_open,asian_close,asian_high,asian_high_time,asian_low,asian_low_time,asian_high_before_low,asian_range_pips,london_kz_open,london_kz_close,london_kz_high,london_kz_low,london_kz_range_pips,both_sides_swept_in_kz,first_sweep_side,first_sweep_time,sweep_depth_pips,sweep_close_beyond_level,reversal_reached_opposite,direction_if_faded,mfe_pips,mae_pips,progress_pct_of_asian_range,reversal_time,minutes_to_reversal,atr14_pips_prior,low_liquidity_flag
2022-05-10,Tuesday,240,180,False,1.05633,1.05787,1.05797,22:39,1.05532,20:15,False,26.5,1.05765,1.05722,1.0579,1.0551,28.0,False,low,03:03,27.9,True,False,long,26.4,26.6,94.7,,,92.47857142857156,False
2022-05-11,Wednesday,240,180,False,1.05289,1.05365,1.05389,23:58,1.05255,21:19,False,13.4,1.05457,1.05678,1.05745,1.0537,37.5,False,high,02:00,38.2,True,True,short,35.2,29.7,277.6,08:30,390.0,91.52857142857154,False
2022-05-12,Thursday,240,180,False,1.05116,1.0522,1.05292,22:28,1.05075,20:18,False,21.7,1.05011,1.04406,1.05151,1.04404,74.7,False,low,02:00,136.0,True,False,long,14.8,128.8,35.0,,,96.59285714285727,False
2022-05-13,Friday,240,180,False,1.03783,1.03911,1.03978,23:22,1.03729,20:03,False,24.9,1.03956,1.04081,1.04195,1.03834,36.1,False,high,02:00,21.7,True,True,short,26.8,20.5,193.6,05:57,237.0,91.17857142857144,False
2022-05-16,Monday,240,180,False,1.03984,1.03965,1.0417,21:09,1.03889,23:21,True,28.1,1.04009,1.04327,1.04341,1.03949,39.2,False,high,03:28,21.1,True,False,short,34.2,14.6,98.6,,,85.1071428571429,False
2022-05-17,Tuesday,240,180,False,1.0439,1.04401,1.0454,20:54,1.04318,23:14,True,22.2,1.04471,1.04903,1.0492,1.0446,46.0,False,high,02:07,101.6,True,False,short,4.9,100.9,18.9,,,91.20714285714291,False
2022-05-18,Wednesday,240,180,False,1.05485,1.05323,1.05636,20:08,1.05243,23:28,True,39.3,1.05394,1.05075,1.05394,1.04941,45.3,False,low,02:32,35.5,True,False,long,18.4,34.8,45.0,,,91.5071428571428,False
2022-05-19,Thursday,240,180,False,1.04729,1.04999,1.05065,23:06,1.04679,20:05,False,38.6,1.04862,1.04962,1.05088,1.0465,43.8,True,low,03:03,2.9,True,True,long,39.9,1.6,338.1,04:50,107.0,95.54285714285706,False
2022-05-20,Friday,240,180,False,1.05795,1.0566,1.05836,20:11,1.05546,22:11,True,29.0,1.05908,1.05773,1.05919,1.05545,37.4,True,high,02:00,15.4,True,True,short,36.6,0.8,151.0,04:17,137.0,90.57142857142843,False
2022-05-23,Monday,240,180,False,1.05688,1.05924,1.05946,22:43,1.05679,20:07,False,26.7,1.0599,1.06459,1.06488,1.05924,56.4,False,high,02:00,96.5,True,False,short,7.3,91.4,8.2,,,83.8142857142857,False
2022-05-24,Tuesday,240,180,False,1.06836,1.06725,1.06859,20:00,1.06608,22:28,True,25.1,1.06682,1.07046,1.07359,1.06657,70.2,False,high,02:53,61.1,True,False,short,8.8,64.5,48.6,,,87.12857142857156,False
2022-05-25,Wednesday,240,180,False,1.07326,1.07136,1.07365,20:01,1.0703,22:49,True,33.5,1.07079,1.067,1.07079,1.06665,41.4,False,low,02:04,60.9,True,False,long,2.9,61.1,9.3,,,85.31428571428569,False
2022-05-26,Thursday,240,180,False,1.06866,1.07013,1.07063,20:55,1.06852,20:04,False,21.1,1.06675,1.06823,1.06956,1.06624,33.2,False,low,02:00,22.8,True,True,long,37.0,13.8,208.5,05:56,236.0,88.36428571428569,False
2022-05-27,Friday,240,180,False,1.07324,1.07556,1.0765,21:51,1.07305,20:49,False,34.5,1.07501,1.07302,1.07553,1.07256,29.7,False,low,04:02,33.7,True,False,long,22.1,31.4,57.4,,,87.3642857142858,False
2022-05-30,Monday,240,180,False,1.07291,1.07445,1.07558,22:21,1.07267,21:09,False,29.1,1.0753,1.0763,1.07699,1.07401,29.8,False,high,02:03,27.9,True,False,short,16.3,27.3,54.0,,,75.98571428571438,False
2022-05-31,Tuesday,240,180,False,1.07731,1.07511,1.07744,20:14,1.07342,21:07,True,40.2,1.07457,1.07272,1.07514,1.0725,26.4,False,low,02:48,55.3,True,False,long,17.5,51.7,34.6,,,79.42142857142865,False
2022-06-01,Wednesday,240,180,False,1.0734,1.07181,1.07345,20:00,1.07077,22:08,True,26.8,1.07097,1.07177,1.07393,1.07058,33.5,True,low,02:00,80.6,True,True,long,29.6,1.8,117.9,03:10,70.0,82.81428571428566,False
2022-06-02,Thursday,240,180,False,1.06509,1.06541,1.06595,20:45,1.06447,22:49,True,14.8,1.06578,1.06842,1.06948,1.06576,37.2,False,high,02:00,78.8,True,False,short,2.8,77.9,12.8,,,81.88571428571417,False
2022-06-03,Friday,240,180,False,1.075,1.0753,1.07643,22:27,1.07466,20:03,False,17.7,1.07541,1.07532,1.07624,1.07448,17.6,False,low,03:17,42.6,True,False,long,15.8,42.6,89.3,,,80.1785714285714,False
2022-06-06,Monday,240,180,False,1.07254,1.07251,1.07316,20:21,1.07099,21:33,True,21.7,1.07269,1.07508,1.07518,1.0718,33.8,False,high,02:37,20.2,True,True,short,22.8,20.2,220.3,09:25,408.0,72.66428571428547,False
2022-06-07,Tuesday,240,180,False,1.06896,1.06815,1.06918,20:01,1.06705,22:45,True,21.3,1.06745,1.06793,1.07049,1.06651,39.8,True,low,02:13,18.6,True,True,long,25.7,1.8,184.5,02:46,33.0,74.29999999999968,False
2022-06-08,Wednesday,240,180,False,1.06975,1.06836,1.07011,20:01,1.0681,23:44,True,20.1,1.06877,1.0679,1.06948,1.06756,19.2,False,low,04:41,9.7,True,True,long,23.2,7.3,335.3,05:38,57.0,72.02857142857114,False
2022-06-09,Thursday,240,180,False,1.07168,1.07294,1.07337,23:51,1.07094,20:45,False,24.3,1.0719,1.07152,1.07199,1.06938,26.1,False,low,02:27,64.4,True,True,long,37.7,15.3,265.0,07:43,316.0,77.4928571428568,False
2022-06-10,Friday,240,180,False,1.0619,1.06341,1.06353,23:50,1.06113,20:25,False,24.0,1.06336,1.06145,1.06416,1.06074,34.2,True,high,03:04,6.3,True,True,short,24.1,10.1,540.0,04:29,85.0,82.10714285714262,False
2022-06-13,Monday,240,180,False,1.04907,1.04916,1.04955,20:30,1.04756,21:25,True,19.9,1.04861,1.04751,1.04895,1.04561,33.4,False,low,02:47,57.5,True,False,long,13.0,58.4,69.8,,,80.59999999999955,False
2022-06-14,Tuesday,240,180,False,1.04148,1.04271,1.04323,23:49,1.0397,21:56,False,35.3,1.04384,1.04655,1.04846,1.04265,58.1,False,high,02:00,52.3,True,False,short,31.3,46.6,72.5,,,84.54285714285668,False
2022-06-15,Wednesday,240,180,False,1.04368,1.04426,1.04517,21:40,1.04263,20:17,False,25.4,1.04638,1.04937,1.05077,1.04461,61.6,False,high,02:00,56.0,True,True,short,40.7,40.7,263.0,08:11,371.0,91.41428571428523,False
2022-06-16,Thursday,240,180,False,1.04573,1.04429,1.04692,20:02,1.04308,21:57,True,38.4,1.04293,1.04093,1.04355,1.03808,54.7,False,low,02:00,50.0,True,True,long,44.2,48.4,256.2,09:32,452.0,101.72857142857109,False
2022-06-17,Friday,240,180,False,1.05465,1.05203,1.0552,20:05,1.05174,23:49,True,34.6,1.05182,1.05198,1.05306,1.04939,36.7,False,low,02:00,73.0,True,False,long,15.6,75.7,52.9,,,100.23571428571385,False
2022-06-20,Monday,240,180,False,1.04897,1.05283,1.05287,23:57,1.04848,20:12,False,43.9,1.0529,1.05244,1.05427,1.05101,32.6,False,high,02:00,17.1,True,False,short,18.6,20.0,49.0,,,95.27142857142813,False
2022-06-21,Tuesday,240,180,False,1.05173,1.0532,1.05424,21:22,1.05164,20:00,False,26.0,1.05183,1.05781,1.05792,1.05145,64.7,True,low,02:14,1.9,True,True,long,27.4,2.1,253.8,03:15,61.0,99.45714285714256,False
2022-06-22,Wednesday,240,180,False,1.05311,1.05107,1.05314,20:00,1.05021,21:41,True,29.3,1.04882,1.05076,1.05139,1.04687,45.2,False,low,02:00,33.4,True,True,long,42.0,23.5,353.6,08:53,413.0,103.43571428571404,False
2022-06-23,Thursday,240,180,False,1.05646,1.05692,1.0581,21:21,1.05557,22:28,True,25.3,1.05699,1.04935,1.05792,1.04826,96.6,False,low,03:15,73.1,True,False,long,18.2,64.6,38.3,,,105.88571428571409,False
2022-06-24,Friday,240,180,False,1.05192,1.05328,1.05371,22:46,1.0512,20:35,False,25.1,1.05425,1.05442,1.05458,1.05192,26.6,False,high,02:00,34.1,True,False,short,25.0,32.1,91.6,,,104.45714285714266,False
2022-06-27,Monday,240,180,False,1.05665,1.05563,1.05713,20:00,1.05502,23:48,True,21.1,1.05589,1.05838,1.05911,1.05541,37.0,False,high,03:04,43.7,True,False,short,19.6,41.9,84.4,,,89.53571428571418,False
2022-06-28,Tuesday,240,180,False,1.05797,1.05811,1.05864,21:23,1.05703,20:53,False,16.1,1.05711,1.05919,1.06061,1.05703,35.8,False,high,02:28,19.7,True,True,short,20.0,16.8,516.8,07:54,326.0,93.70714285714295,False
2022-06-29,Wednesday,240,180,False,1.05219,1.05296,1.05354,22:35,1.0517,21:01,False,18.4,1.05025,1.05102,1.05204,1.04858,34.6,False,low,02:00,50.8,True,False,long,33.3,35.5,97.8,,,93.9714285714288,False
2022-06-30,Thursday,240,180,False,1.04456,1.04516,1.04567,22:38,1.04329,21:15,False,23.8,1.04556,1.04412,1.04686,1.04298,38.8,True,high,02:03,22.4,True,True,short,26.6,12.2,312.2,03:19,76.0,95.50000000000026,False
2022-07-01,Friday,240,180,False,1.04783,1.04543,1.04783,20:00,1.04499,23:51,True,28.4,1.04628,1.04585,1.047,1.04326,37.4,False,low,02:35,84.1,True,False,long,26.7,81.5,84.9,,,92.6071428571432,False
2022-07-04,Monday,240,180,False,1.04322,1.04259,1.04442,20:28,1.04244,23:57,True,19.8,1.04329,1.04376,1.04387,1.04205,18.2,False,low,02:31,7.4,True,True,long,21.5,3.8,193.4,05:32,181.0,75.7357142857145,False
2022-07-05,Tuesday,240,180,False,1.04325,1.04346,1.04381,21:39,1.0423,21:23,False,15.1,1.04422,1.0307,1.04425,1.03056,136.9,True,high,02:00,4.4,True,True,short,18.2,2.3,1334.4,03:06,66.0,87.00000000000026,False
2022-07-06,Wednesday,240,180,False,1.02564,1.02637,1.02712,21:11,1.02537,20:00,False,17.5,1.0247,1.02444,1.02765,1.02261,50.4,True,low,02:00,92.3,True,True,long,25.6,12.6,130.3,02:55,55.0,91.80000000000014,False
2022-07-07,Thursday,240,180,False,1.01841,1.02035,1.02097,22:58,1.0176,20:12,False,33.7,1.02182,1.01976,1.02182,1.01819,36.3,False,high,02:00,8.5,True,True,short,35.3,8.5,172.1,05:04,184.0,91.5642857142859,False
2022-07-08,Friday,240,180,False,1.01682,1.01581,1.01912,21:14,1.01534,23:43,True,37.8,1.01601,1.01134,1.01699,1.0072,97.9,False,low,02:02,81.4,True,False,long,37.6,81.1,98.7,,,90.25714285714288,False
2022-07-11,Monday,240,180,False,1.01674,1.01494,1.01675,20:00,1.01348,21:53,True,32.7,1.01394,1.01184,1.01437,1.01056,38.1,False,low,02:24,82.7,True,False,long,6.6,82.8,20.5,,,93.3571428571427,False
2022-07-12,Tuesday,240,180,False,1.00456,1.00258,1.00552,20:12,1.00059,21:24,True,49.3,1.00107,1.00102,1.00391,1.00018,37.3,False,low,03:11,6.0,True,True,long,48.4,7.9,137.7,07:19,248.0,96.57142857142831,False
2022-07-13,Wednesday,240,180,False,1.003,1.00363,1.00469,23:34,1.00226,21:44,False,24.3,1.00371,1.00364,1.00529,1.00062,46.7,True,high,02:00,75.3,True,True,short,22.2,8.6,201.6,03:22,82.0,101.0571428571425,False
2022-07-14,Thursday,240,180,False,1.00341,1.00328,1.00434,20:11,1.00136,22:18,True,29.8,1.00187,1.002,1.00464,1.00052,41.2,True,low,02:12,61.5,True,True,long,31.0,7.6,123.2,03:46,94.0,100.72142857142815,False
2022-07-15,Friday,240,180,False,1.00263,1.00256,1.00411,22:56,1.0011,20:26,False,30.1,1.0021,1.00309,1.00356,1.00068,28.8,False,low,02:07,4.2,True,True,long,30.0,4.4,288.7,05:15,188.0,99.93571428571379,False
2022-07-18,Monday,240,180,False,1.00972,1.01042,1.01143,22:03,1.00866,20:52,False,27.7,1.00878,1.01303,1.01492,1.00812,68.0,True,low,02:02,5.4,True,True,long,31.7,5.3,413.4,03:01,59.0,95.73571428571404,False
2022-07-19,Tuesday,240,180,False,1.01464,1.01267,1.01483,20:00,1.01195,21:59,True,28.8,1.01474,1.02439,1.02533,1.01456,107.7,False,high,02:00,120.7,True,False,short,3.3,120.1,9.4,,,103.94285714285688,False
2022-07-20,Wednesday,240,180,False,1.02308,1.0243,1.02484,20:55,1.02307,20:00,False,17.7,1.02378,1.02314,1.02729,1.0219,53.9,True,low,02:11,57.7,True,True,long,17.5,3.5,238.4,02:50,39.0,109.0785714285712,False
2022-07-21,Thursday,240,180,False,1.01808,1.02088,1.02134,23:07,1.01782,20:03,False,35.2,1.02228,1.01911,1.02304,1.01707,59.7,True,high,02:00,64.7,True,True,short,46.9,9.0,171.3,04:09,129.0,102.7571428571426,False
2022-07-22,Friday,240,180,False,1.022,1.01907,1.02216,20:00,1.01846,23:32,True,37.0,1.01851,1.01531,1.02134,1.01297,83.7,False,low,02:11,54.9,True,True,long,38.5,54.5,191.1,09:47,456.0,103.50714285714275,False
2022-07-25,Monday,240,180,False,1.01992,1.0207,1.02129,22:58,1.01809,21:00,False,32.0,1.01986,1.0222,1.02286,1.01784,50.2,True,high,03:22,44.9,True,True,short,33.5,10.4,107.8,04:00,38.0,97.88571428571416,False
2022-07-26,Tuesday,240,180,False,1.02229,1.023,1.025,21:37,1.02218,20:15,False,28.2,1.02149,1.02078,1.02361,1.02021,34.0,False,low,02:00,109.0,True,False,long,16.0,107.3,50.7,,,103.60714285714263,False
2022-07-27,Wednesday,240,180,False,1.01285,1.01426,1.01472,21:55,1.01278,20:00,False,19.4,1.01463,1.01414,1.01587,1.01274,31.3,True,high,02:00,24.8,True,True,short,20.0,11.3,217.0,02:58,58.0,101.85714285714275,False
2022-07-28,Thursday,240,180,False,1.02052,1.02095,1.02156,23:27,1.01803,20:45,False,35.3,1.02208,1.02175,1.02343,1.01852,49.1,False,high,02:00,18.7,True,True,short,39.0,16.4,288.4,05:47,227.0,105.18571428571433,False
2022-07-29,Friday,240,180,False,1.0192,1.02131,1.02247,23:54,1.01892,20:12,False,35.5,1.02099,1.02212,1.02542,1.02027,51.5,False,high,02:13,29.5,True,True,short,39.6,29.2,221.7,05:53,220.0,104.0357142857144,False
2022-08-01,Monday,240,180,False,1.02102,1.02254,1.02411,22:39,1.02075,20:02,False,33.6,1.02159,1.02557,1.02675,1.02132,54.3,False,high,04:14,34.0,True,False,short,19.7,30.6,48.5,,,98.83571428571452,False
2022-08-02,Tuesday,240,180,False,1.02629,1.02736,1.02939,20:41,1.0256,20:16,False,37.9,1.02675,1.02405,1.02675,1.02149,52.6,False,low,02:15,75.0,True,False,long,3.6,74.9,9.2,,,105.54285714285722,False
2022-08-03,Wednesday,240,180,False,1.01562,1.01912,1.01934,23:56,1.01498,20:30,False,43.6,1.01758,1.01878,1.01912,1.0154,37.2,,none,,,,,,,,,,,103.2357142857143,False
2022-08-04,Thursday,240,180,False,1.01563,1.01626,1.0176,21:33,1.01542,20:02,False,21.8,1.01629,1.01914,1.0194,1.01565,37.5,False,high,03:06,57.8,True,False,short,22.2,51.4,72.5,,,99.82857142857151,False
2022-08-05,Friday,240,180,False,1.02472,1.02363,1.02482,20:00,1.02294,21:07,True,18.8,1.02313,1.02235,1.02391,1.0218,21.1,False,low,02:01,87.9,True,False,long,10.7,86.9,51.6,,,98.40000000000008,False
2022-08-08,Monday,240,180,False,1.01718,1.01855,1.01856,23:59,1.0159,20:35,False,26.6,1.01864,1.01918,1.02147,1.01712,43.5,False,high,02:00,36.1,True,False,short,14.0,36.5,54.1,,,86.00714285714278,False
2022-08-09,Tuesday,240,180,False,1.01976,1.01961,1.02008,20:04,1.01885,21:19,True,12.3,1.01998,1.02393,1.02447,1.01954,49.3,False,high,02:00,46.4,True,False,short,3.1,48.7,43.9,,,87.29285714285709,False
2022-08-10,Wednesday,240,180,False,1.02077,1.02137,1.0219,22:53,1.02027,20:31,False,16.3,1.02117,1.02221,1.02257,1.0202,23.7,True,low,04:07,0.7,True,True,long,14.5,2.9,1017.2,04:40,33.0,93.5142857142858,False
2022-08-11,Thursday,240,180,False,1.02986,1.02883,1.03038,20:49,1.02812,23:13,True,22.6,1.02817,1.0341,1.03413,1.02783,63.0,True,low,02:00,2.9,True,True,long,24.2,3.5,367.3,02:52,52.0,90.67857142857149,False
2022-08-12,Friday,240,180,False,1.03202,1.03171,1.03251,20:01,1.03048,21:55,True,20.3,1.0315,1.0302,1.03229,1.0288,34.9,False,low,03:24,66.8,True,False,long,7.1,63.2,17.2,,,87.97142857142867,False
2022-08-15,Monday,240,180,False,1.02533,1.02518,1.02682,21:00,1.02397,22:46,True,28.5,1.02404,1.02069,1.02471,1.01999,47.2,False,low,02:30,58.5,True,False,long,7.9,55.4,16.8,,,81.41428571428585,False
2022-08-16,Tuesday,240,180,False,1.01614,1.01619,1.01698,23:00,1.01473,20:42,False,22.5,1.01638,1.01387,1.01687,1.01339,34.8,False,low,03:04,24.8,True,True,long,31.7,22.7,211.1,09:58,414.0,84.0214285714285,False
2022-08-17,Wednesday,240,180,False,1.01696,1.01733,1.01792,22:13,1.0166,20:03,False,13.2,1.01821,1.01738,1.01864,1.01492,37.2,True,high,02:00,19.2,True,True,short,20.3,1.1,256.8,02:23,23.0,82.37142857142848,False
2022-08-18,Thursday,240,180,False,1.01774,1.01705,1.01929,20:42,1.0167,23:48,True,25.9,1.01643,1.01669,1.01766,1.01458,30.8,False,low,02:00,55.4,True,False,long,22.7,53.7,81.1,,,81.55714285714282,False
2022-08-19,Friday,240,180,False,1.00893,1.008,1.00911,20:01,1.00697,21:43,True,21.4,1.00829,1.00885,1.00954,1.00741,21.3,False,high,03:44,4.3,True,True,short,22.4,5.1,263.1,06:00,136.0,79.84285714285714,False
2022-08-22,Monday,240,180,False,1.00361,1.00428,1.00466,23:12,1.00233,21:19,False,23.3,1.0032,1.00137,1.00333,0.9989,44.3,False,low,02:44,95.8,True,False,long,6.1,95.7,25.8,,,75.93571428571445,False
2022-08-23,Tuesday,240,180,False,0.99381,0.99418,0.995,20:37,0.993,20:03,False,20.0,0.99197,0.99319,0.99496,0.99002,49.4,False,low,02:00,29.8,True,True,long,43.5,15.7,440.5,09:35,455.0,82.45714285714317,False
2022-08-24,Wednesday,240,180,False,0.99661,0.99474,0.99718,20:04,0.99426,21:52,True,29.2,0.99427,0.99458,0.99592,0.99347,24.5,False,low,02:00,32.7,True,True,long,34.9,27.7,194.2,10:51,531.0,85.23571428571456,False
2022-08-25,Thursday,240,180,False,0.99677,0.99863,0.99926,21:32,0.99629,20:02,False,29.7,0.99934,1.00072,1.00334,0.99874,46.0,False,high,02:00,40.8,True,True,short,34.3,37.0,126.6,09:07,427.0,87.29285714285733,False
2022-08-26,Friday,240,180,False,0.99704,0.99703,0.99745,23:13,0.99625,20:15,False,12.0,0.99596,0.99888,0.9991,0.99463,44.7,True,low,02:00,16.2,True,True,long,16.0,12.4,1060.8,04:01,121.0,85.65000000000013,False
2022-08-29,Monday,240,180,False,0.99362,0.99238,0.99452,20:03,0.9918,21:38,True,27.2,0.99234,0.99382,0.99503,0.99197,30.6,False,high,03:03,83.9,True,False,short,26.1,83.3,93.7,,,84.85714285714302,False
2022-08-30,Tuesday,240,180,False,1.00105,0.99982,1.00132,20:07,0.99818,22:28,True,31.4,1.00018,1.00246,1.00339,0.99821,51.8,False,high,03:38,41.5,True,False,short,32.7,39.5,97.8,,,88.00714285714305,False
2022-08-31,Wednesday,240,180,False,1.00233,1.0032,1.00344,20:46,1.00164,22:07,True,18.0,1.00392,0.9979,1.00422,0.99741,68.1,True,high,02:00,44.6,True,True,short,25.6,1.2,351.1,02:47,47.0,87.96428571428578,False
2022-09-01,Thursday,240,180,False,1.0038,1.00162,1.0038,20:00,1.00104,23:48,True,27.6,1.00175,1.00368,1.00485,1.00091,39.4,True,low,02:27,99.7,True,True,long,30.0,0.4,138.0,04:13,106.0,92.64285714285732,False
2022-09-02,Friday,240,180,False,0.99515,0.99618,0.99626,22:50,0.99499,20:00,False,12.7,0.99712,0.99726,0.99962,0.99638,32.4,False,high,02:00,70.9,True,False,short,4.5,65.2,-9.4,,,94.85714285714303,False
2022-09-05,Monday,240,180,False,0.99075,0.99128,0.9929,20:07,0.99008,22:21,True,28.2,0.98845,0.99108,0.99371,0.98772,59.9,True,low,02:00,23.6,True,True,long,52.8,7.1,153.2,03:33,93.0,90.95714285714287,False
2022-09-06,Tuesday,240,180,False,0.99501,0.9944,0.99706,21:38,0.99426,23:58,True,28.0,0.99593,0.99578,0.99862,0.99469,39.3,False,high,02:55,15.6,True,True,short,34.5,9.7,381.4,05:09,134.0,98.0357142857141,False
2022-09-07,Wednesday,240,180,False,0.98971,0.98863,0.99038,20:06,0.98768,23:41,True,27.0,0.98928,0.99072,0.993,0.98872,42.8,False,high,02:41,50.2,True,True,short,27.6,25.6,104.4,07:59,318.0,99.49285714285692,False
2022-09-08,Thursday,240,180,False,0.99981,0.99861,1.00008,20:01,0.99791,23:06,True,21.7,0.99973,0.99976,1.00148,0.9976,38.8,True,high,02:00,28.6,True,True,short,25.1,13.7,324.9,03:53,113.0,102.04999999999971,False
2022-09-09,Friday,240,180,False,1.00096,1.00693,1.0084,23:29,1.00083,20:02,False,75.7,1.0067,1.01065,1.01131,1.00582,54.9,False,high,03:11,29.1,True,False,short,61.0,20.1,68.7,,,101.45714285714249,False
2022-09-12,Monday,240,180,False,1.00703,1.0081,1.00951,22:15,1.00629,20:15,False,32.2,1.00913,1.01916,1.01977,1.00822,115.5,False,high,02:27,102.6,True,False,short,1.3,103.8,7.8,,,97.23571428571402,False
2022-09-13,Tuesday,240,180,False,1.0129,1.013,1.01464,20:08,1.01239,22:25,True,22.5,1.01379,1.01544,1.01562,1.01268,29.4,False,high,02:10,40.6,True,True,short,53.6,41.5,672.0,08:30,380.0,110.27857142857111,False
2022-09-14,Wednesday,240,180,False,0.99779,0.99886,0.99901,22:27,0.99686,20:18,False,21.5,0.9982,0.99912,1.00099,0.99595,50.4,True,low,02:38,9.1,True,True,long,22.3,9.2,254.9,03:17,39.0,106.62857142857115,False
2022-09-15,Thursday,240,180,False,0.99819,0.99739,0.99824,22:00,0.9969,22:15,True,13.4,0.9962,0.99923,0.99954,0.99556,39.8,True,low,02:00,13.4,True,True,long,24.2,5.5,363.4,04:29,149.0,105.87857142857116,False
