date,side,direction,leg_extreme,stop_level,leg_range_pips,outcome,max_retrace_pct,leg_extreme_bar,window_end,target,bucket
2022-01-27,low,long,1.12163,1.12103,6.0,LOSS,113.3,395784,396340,1.12344,>100% (stop)
2022-01-28,low,long,1.11371,1.11259,11.2,LOSS,107.1,397228,397774,1.11558,>100% (stop)
2022-01-31,high,short,1.11611,1.11672,6.1,LOSS,167.2,398641,399207,1.11445,>100% (stop)
2022-02-01,high,short,1.12517,1.12694,17.7,LOSS,124.3,400153,400634,1.12214,>100% (stop)
2022-02-02,low,long,1.1278,1.12665,11.5,WIN,47.8,401488,402054,1.12778,25-50%
2022-02-03,low,long,1.12982,1.12902,8.0,LOSS,122.5,402950,403481,1.13082,>100% (stop)
2022-02-04,low,long,1.14608,1.14397,21.1,WIN,54.0,404444,404920,1.14719,50-75%
2022-02-07,low,long,1.14262,1.14151,11.1,WIN,91.0,405959,406360,1.14537,75-100%
2022-02-08,low,long,1.14077,1.13961,11.6,OPEN,84.5,407275,407796,1.14487,75-100%
2022-02-09,low,long,1.14158,1.14046,11.2,WIN,17.0,408703,409229,1.14323,0-25%
2022-02-10,high,short,1.14225,1.14335,11.0,LOSS,110.9,410175,410661,1.14169,>100% (stop)
2022-02-11,low,long,1.13845,1.13743,10.2,WIN,63.7,411539,412100,1.14068,50-75%
2022-02-14,low,long,1.13491,1.13388,10.3,LOSS,115.5,412973,413539,1.1365,>100% (stop)
2022-02-15,high,short,1.13093,1.13237,14.4,LOSS,191.7,414441,414972,1.13084,>100% (stop)
2022-02-16,high,short,1.13631,1.13706,7.5,LOSS,144.0,415839,416400,1.13449,>100% (stop)
2022-02-17,high,short,1.13529,1.1384,31.1,OPEN,85.2,417341,417836,1.1323,75-100%
2022-02-18,high,short,1.13676,1.13724,4.8,LOSS,116.7,418711,419272,1.13577,>100% (stop)
2022-02-21,high,short,1.13706,1.13749,4.3,LOSS,120.9,420139,420710,1.13279,>100% (stop)
2022-02-22,high,short,1.1337,1.13667,29.7,OPEN,74.7,421837,422148,1.1288,50-75%
2022-02-23,low,long,1.13399,1.13159,24.0,WIN,13.8,423030,423581,1.13387,0-25%
2022-02-25,low,long,1.11881,1.11722,15.9,LOSS,100.6,425995,426451,1.12285,>100% (stop)
2022-02-28,high,short,1.11648,1.12,35.2,LOSS,102.6,427380,427891,1.11421,>100% (stop)
2022-03-01,high,short,1.12147,1.1224,9.3,LOSS,135.5,428777,429323,1.11906,>100% (stop)
2022-03-02,low,long,1.11126,1.10965,16.1,LOSS,108.1,430203,430759,1.11355,>100% (stop)
2022-03-03,low,long,1.11,1.10892,10.8,LOSS,105.6,431690,432196,1.11066,>100% (stop)
2022-03-04,low,long,1.10169,1.10087,8.2,LOSS,101.2,433087,433633,1.10517,>100% (stop)
2022-03-07,high,short,1.08663,1.08978,31.5,WIN,77.5,434526,435072,1.08213,75-100%
2022-03-08,low,long,1.08836,1.08522,31.4,WIN,88.2,435965,436511,1.08847,75-100%
2022-03-09,high,short,1.09119,1.09253,13.4,LOSS,111.2,437406,437947,1.0905,>100% (stop)
2022-03-10,high,short,1.10356,1.10718,36.2,WIN,29.8,438879,439385,1.10415,25-50%
2022-03-11,low,long,1.09858,1.09656,20.2,LOSS,109.9,440372,440823,1.10102,>100% (stop)
2022-03-14,high,short,1.09302,1.0938,7.8,LOSS,152.6,441790,442321,1.09005,>100% (stop)
2022-03-15,high,short,1.09876,1.10156,28.0,OPEN,71.4,443265,443761,1.09375,50-75%
2022-03-16,high,short,1.09643,1.09821,17.8,WIN,33.1,444629,445200,1.09558,25-50%
2022-03-17,high,short,1.10499,1.1067,17.1,WIN,31.0,446154,446640,1.10296,25-50%
2022-03-18,low,long,1.10825,1.10742,8.3,LOSS,118.1,447532,448078,1.11036,>100% (stop)
2022-03-21,low,long,1.10558,1.10386,17.2,WIN,64.0,448940,449516,1.10537,50-75%
2022-03-22,low,long,1.09778,1.09633,14.5,WIN,31.0,450394,450950,1.1005,25-50%
2022-03-23,high,short,1.10215,1.10349,13.4,WIN,44.8,451812,452388,1.10209,25-50%
2022-03-24,low,long,1.09915,1.09752,16.3,LOSS,104.3,453315,453826,1.1003,>100% (stop)
2022-03-25,low,long,1.10133,1.10005,12.8,LOSS,114.1,454829,455255,1.10376,>100% (stop)
2022-03-28,low,long,1.09527,1.09504,2.3,LOSS,130.4,455984,456570,1.09844,>100% (stop)
2022-03-29,high,short,1.09975,1.1009,11.5,LOSS,130.4,457485,458001,1.0969,>100% (stop)
2022-03-31,low,long,1.11317,1.11127,19.0,LOSS,119.5,460459,460870,1.11848,>100% (stop)
2022-04-01,low,long,1.10757,1.10524,23.3,LOSS,120.6,461766,462297,1.10745,>100% (stop)
2022-04-04,low,long,1.10465,1.10378,8.7,LOSS,108.0,463188,463734,1.10544,>100% (stop)
2022-04-05,low,long,1.09806,1.0965,15.6,WIN,35.3,464624,465165,1.09797,25-50%
2022-04-06,low,long,1.08927,1.08745,18.2,WIN,50.0,466066,466597,1.09061,25-50%
2022-04-07,high,short,1.09141,1.09341,20.0,WIN,-10.0,467503,468029,1.08966,<0%
2022-04-08,low,long,1.0879,1.0848,31.0,WIN,27.7,468996,469457,1.08717,25-50%
2022-04-11,low,long,1.08877,1.08761,11.6,WIN,47.4,470376,470897,1.08946,25-50%
2022-04-12,low,long,1.08636,1.08533,10.3,LOSS,111.7,471827,472333,1.08873,>100% (stop)
2022-04-13,high,short,1.08245,1.08447,20.2,LOSS,109.4,473202,473763,1.08113,>100% (stop)
2022-04-14,high,short,1.09103,1.09233,13.0,WIN,56.2,474680,475201,1.08826,50-75%
2022-04-15,high,short,1.08142,1.08194,5.2,LOSS,105.8,476271,476636,1.07964,>100% (stop)
2022-04-18,low,long,1.0798,1.07919,6.1,LOSS,109.8,477503,478069,1.08156,>100% (stop)
2022-04-19,high,short,1.07813,1.07877,6.4,LOSS,117.2,478980,479506,1.0761,>100% (stop)
2022-04-20,high,short,1.08295,1.08417,12.2,LOSS,105.7,480552,480943,1.07838,>100% (stop)
2022-04-21,high,short,1.09112,1.09362,25.0,OPEN,74.4,481941,482382,1.08234,50-75%
2022-04-22,high,short,1.08394,1.08478,8.4,WIN,91.7,483260,483821,1.08308,75-100%
2022-04-25,low,long,1.07521,1.07118,40.3,LOSS,106.2,484791,485257,1.08119,>100% (stop)
2022-04-26,low,long,1.0692,1.06725,19.5,LOSS,103.6,486242,486688,1.07386,>100% (stop)
2022-04-27,low,long,1.06158,1.05854,30.4,LOSS,100.0,487739,488125,1.06534,75-100%
2022-04-28,low,long,1.05308,1.0512,18.8,WIN,83.5,489019,489560,1.05541,75-100%
2022-04-29,high,short,1.05394,1.05487,9.3,LOSS,137.6,490435,490986,1.05019,>100% (stop)
2022-05-02,low,long,1.0523,1.05104,12.6,WIN,6.3,491859,492420,1.0553,0-25%
2022-05-03,low,long,1.05085,1.04977,10.8,LOSS,101.9,493268,493854,1.05265,>100% (stop)
2022-05-04,low,long,1.05236,1.05113,12.3,LOSS,130.9,494712,495283,1.05342,>100% (stop)
2022-05-05,low,long,1.06065,1.05936,12.9,LOSS,165.1,496194,496715,1.06417,>100% (stop)
2022-05-06,low,long,1.05196,1.05087,10.9,LOSS,218.3,497605,498151,1.05506,>100% (stop)
2022-05-09,low,long,1.05197,1.04951,24.6,WIN,76.0,499068,499584,1.05353,75-100%
2022-05-10,low,long,1.05783,1.0551,27.3,LOSS,119.8,500531,501022,1.05797,>100% (stop)
2022-05-11,high,short,1.0537,1.05471,10.1,LOSS,106.9,501877,502453,1.05255,>100% (stop)
2022-05-12,low,long,1.05104,1.04961,14.3,LOSS,108.4,503330,503891,1.05292,>100% (stop)
2022-05-13,high,short,1.0385,1.04014,16.4,LOSS,103.7,504753,505324,1.03729,>100% (stop)
2022-05-16,high,short,1.04194,1.04341,14.7,LOSS,117.0,506357,506758,1.03889,>100% (stop)
2022-05-17,high,short,1.04585,1.04642,5.7,LOSS,107.0,507681,508187,1.04318,>100% (stop)
2022-05-18,low,long,1.05197,1.05164,3.3,LOSS,139.4,509098,509609,1.05636,>100% (stop)
2022-05-19,low,long,1.04843,1.04753,9.0,WIN,76.7,510544,511040,1.05065,75-100%
2022-05-20,high,short,1.05811,1.05934,12.3,WIN,83.7,511907,512473,1.05546,75-100%
2022-05-23,high,short,1.05949,1.06074,12.5,LOSS,102.4,513394,513910,1.05679,>100% (stop)
2022-05-24,high,short,1.07053,1.07359,30.6,LOSS,110.1,514889,515340,1.06608,>100% (stop)
2022-05-25,low,long,1.07061,1.06912,14.9,LOSS,120.8,516229,516770,1.07365,>100% (stop)
2022-05-26,low,long,1.06795,1.06669,12.6,LOSS,121.4,517633,518204,1.07063,>100% (stop)
2022-05-27,low,long,1.07433,1.07332,10.1,LOSS,105.0,519184,519635,1.0765,>100% (stop)
2022-05-30,high,short,1.0751,1.07654,14.4,LOSS,101.4,520533,521074,1.07267,>100% (stop)
2022-05-31,low,long,1.07481,1.07386,9.5,LOSS,116.8,521982,522503,1.07744,>100% (stop)
2022-06-01,low,long,1.07177,1.07117,6.0,WIN,46.7,523390,523936,1.07345,25-50%
2022-06-02,high,short,1.06842,1.0692,7.8,LOSS,101.3,524896,525367,1.06447,>100% (stop)
2022-06-03,low,long,1.07606,1.07448,15.8,LOSS,108.9,526325,526801,1.07643,>100% (stop)
2022-06-06,high,short,1.07267,1.07377,11.0,LOSS,139.1,527736,528227,1.07099,>100% (stop)
2022-06-07,low,long,1.06926,1.06735,19.1,WIN,44.5,529120,529666,1.06918,25-50%
2022-06-08,low,long,1.07088,1.06756,33.2,WIN,16.0,530731,531097,1.07011,0-25%
2022-06-09,low,long,1.07172,1.07089,8.3,LOSS,130.1,531997,532533,1.07337,>100% (stop)
2022-06-10,high,short,1.06199,1.0639,19.1,WIN,56.5,533495,533971,1.06113,50-75%
2022-06-13,low,long,1.04895,1.04763,13.2,LOSS,109.1,534876,535402,1.04955,>100% (stop)
2022-06-14,high,short,1.04652,1.04667,1.5,LOSS,280.0,536371,536837,1.0397,>100% (stop)
2022-06-15,high,short,1.04461,1.04847,38.6,LOSS,103.9,537792,538273,1.04263,>100% (stop)
2022-06-16,low,long,1.04047,1.03808,23.9,WIN,89.1,539234,539700,1.04692,75-100%
2022-06-17,low,long,1.05152,1.04998,15.4,LOSS,109.1,540620,541136,1.0552,>100% (stop)
2022-06-20,high,short,1.05134,1.05427,29.3,LOSS,100.0,542059,542575,1.04848,75-100%
2022-06-21,low,long,1.05306,1.05151,15.5,WIN,51.6,543452,544003,1.05424,50-75%
2022-06-22,low,long,1.04998,1.04954,4.4,LOSS,109.1,544840,545426,1.05314,>100% (stop)
2022-06-23,low,long,1.05193,1.04982,21.1,LOSS,106.6,546400,546856,1.0581,>100% (stop)
2022-06-24,high,short,1.0534,1.05464,12.4,LOSS,111.3,547730,548291,1.0512,>100% (stop)
2022-06-27,high,short,1.05779,1.05911,13.2,LOSS,100.8,549275,549726,1.05502,>100% (stop)
2022-06-28,high,short,1.05742,1.05939,19.7,LOSS,103.6,550695,551166,1.05703,>100% (stop)
2022-06-29,low,long,1.05184,1.04877,30.7,LOSS,105.5,552073,552594,1.05354,>100% (stop)
2022-06-30,high,short,1.04338,1.04659,32.1,WIN,35.5,553496,554027,1.04329,25-50%
2022-07-01,low,long,1.04642,1.04407,23.5,LOSS,122.1,554928,555464,1.04783,>100% (stop)
2022-07-04,low,long,1.04368,1.04229,13.9,LOSS,117.3,556370,556896,1.04442,>100% (stop)
2022-07-05,high,short,1.0432,1.04444,12.4,WIN,60.5,557753,558329,1.0423,50-75%
2022-07-06,low,long,1.02605,1.02425,18.0,WIN,61.7,559190,559766,1.02712,50-75%
2022-07-07,high,short,1.01918,1.02143,22.5,WIN,94.7,560669,561200,1.0176,75-100%
2022-07-08,low,long,1.01195,1.0072,47.5,OPEN,30.7,562200,562626,1.01912,25-50%
2022-07-11,low,long,1.01415,1.01358,5.7,LOSS,159.6,563497,564053,1.01675,>100% (stop)
2022-07-12,low,long,1.00177,1.00026,15.1,LOSS,106.0,565060,565491,1.00552,>100% (stop)
2022-07-13,high,short,1.00353,1.00405,5.2,LOSS,109.6,566342,566928,1.00226,>100% (stop)
2022-07-14,low,long,1.00271,1.00145,12.6,LOSS,126.2,567800,568366,1.00434,>100% (stop)
2022-07-15,low,long,1.00222,1.00108,11.4,LOSS,111.4,569258,569799,1.00411,>100% (stop)
2022-07-18,low,long,1.01115,1.00813,30.2,WIN,0.3,570700,571236,1.01143,0-25%
2022-07-19,high,short,1.022,1.02533,33.3,LOSS,113.8,572278,572674,1.01195,>100% (stop)
2022-07-20,low,long,1.02729,1.02298,43.1,WIN,42.2,573605,574111,1.02484,25-50%
2022-07-21,high,short,1.02072,1.02266,19.4,WIN,55.2,574992,575548,1.01782,50-75%
2022-07-22,low,long,1.02134,1.01842,29.2,LOSS,105.8,576456,576987,1.02216,>100% (stop)
2022-07-25,high,short,1.01784,1.02223,43.9,LOSS,114.4,577935,578411,1.01809,>100% (stop)
2022-07-26,low,long,1.02236,1.0213,10.6,LOSS,119.8,579284,579845,1.025,>100% (stop)
2022-07-27,high,short,1.01341,1.01501,16.0,WIN,19.4,580721,581282,1.01278,0-25%
2022-07-28,high,short,1.02163,1.02255,9.2,LOSS,109.8,582141,582717,1.01803,>100% (stop)
2022-07-29,high,short,1.02244,1.02526,28.2,WIN,66.3,583646,584152,1.01892,50-75%
2022-08-01,high,short,1.02532,1.027,16.8,LOSS,100.6,585257,585588,1.02075,>100% (stop)
2022-08-02,low,long,1.02443,1.02149,29.4,LOSS,104.8,586572,587023,1.02939,>100% (stop)
2022-08-04,high,short,1.01737,1.01861,12.4,LOSS,101.6,589416,589892,1.01542,>100% (stop)
2022-08-05,low,long,1.02293,1.02224,6.9,LOSS,102.9,590780,591331,1.02482,>100% (stop)
2022-08-08,high,short,1.01781,1.01886,10.5,LOSS,107.6,592192,592768,1.0159,>100% (stop)
2022-08-09,high,short,1.02003,1.02101,9.8,LOSS,112.2,593667,594203,1.01885,>100% (stop)
2022-08-10,low,long,1.02257,1.02088,16.9,WIN,45.6,595215,595641,1.0219,25-50%
2022-08-11,low,long,1.03017,1.02815,20.2,WIN,57.4,596511,597077,1.03038,50-75%
2022-08-12,low,long,1.03012,1.02885,12.7,LOSS,111.0,598083,598514,1.03251,>100% (stop)
2022-08-15,low,long,1.02409,1.0236,4.9,LOSS,224.5,599419,599950,1.02682,>100% (stop)
2022-08-16,low,long,1.0142,1.01349,7.1,LOSS,147.9,600999,601390,1.01698,>100% (stop)
2022-08-17,high,short,1.0165,1.01795,14.5,WIN,17.2,602253,602819,1.0166,0-25%
2022-08-18,low,long,1.01614,1.01507,10.7,LOSS,145.8,603735,604256,1.01929,>100% (stop)
2022-08-19,high,short,1.00777,1.00954,17.7,WIN,66.7,605240,605691,1.00697,50-75%
2022-08-22,low,long,1.00151,0.99944,20.7,LOSS,117.4,606701,607127,1.00466,>100% (stop)
2022-08-23,low,long,0.99161,0.99019,14.2,WIN,81.0,608044,608565,0.995,75-100%
2022-08-24,low,long,0.9951,0.99347,16.3,LOSS,104.3,609467,610003,0.99718,>100% (stop)
2022-08-25,high,short,1.00032,1.00334,30.2,WIN,66.6,610912,611443,0.99629,50-75%
2022-08-26,low,long,0.9965,0.99594,5.6,LOSS,112.5,612300,612881,0.99745,>100% (stop)
2022-08-29,high,short,0.99334,0.9949,15.6,LOSS,150.6,613826,614317,0.9918,>100% (stop)
2022-08-30,high,short,1.00205,1.00337,13.2,LOSS,101.5,615305,615756,0.99818,>100% (stop)
2022-08-31,high,short,0.99741,1.00067,32.6,WIN,49.4,616770,617186,1.00164,25-50%
2022-09-01,low,long,1.00202,1.00115,8.7,LOSS,101.1,618068,618624,1.0038,>100% (stop)
2022-09-02,high,short,0.99818,0.99909,9.1,LOSS,103.3,619601,620062,0.99499,>100% (stop)
2022-09-05,low,long,0.99027,0.98801,22.6,WIN,52.2,620936,621502,0.9929,50-75%
2022-09-06,high,short,0.99531,0.99862,33.1,WIN,28.7,622484,622935,0.99426,25-50%
2022-09-07,high,short,0.98918,0.99129,21.1,LOSS,124.6,623869,624375,0.98768,>100% (stop)
2022-09-08,high,short,0.99824,1.0001,18.6,WIN,58.1,625305,625811,0.99791,50-75%
2022-09-09,high,short,1.00942,1.01091,14.9,LOSS,103.4,626814,627245,1.00083,>100% (stop)
2022-09-12,high,short,1.01677,1.01977,30.0,OPEN,92.3,628227,628683,1.00629,75-100%
2022-09-13,high,short,1.0134,1.01487,14.7,LOSS,100.0,629581,630117,1.01239,75-100%
2022-09-14,low,long,0.9991,0.99718,19.2,LOSS,115.1,631036,631552,0.99901,>100% (stop)
2022-09-15,low,long,0.99679,0.99591,8.8,LOSS,101.1,632403,632989,0.99824,>100% (stop)
2022-09-16,low,long,0.99951,0.99809,14.2,LOSS,116.2,633855,634421,1.0012,>100% (stop)
2022-09-19,low,long,0.99868,0.99761,10.7,LOSS,100.9,635277,635838,1.00291,>100% (stop)
2022-09-20,low,long,1.00368,1.00212,15.6,LOSS,104.5,636721,637272,1.00504,>100% (stop)
2022-09-21,low,long,0.99185,0.98845,34.0,LOSS,112.6,638211,638712,0.9975,>100% (stop)
2022-09-22,high,short,0.98727,0.99074,34.7,OPEN,43.5,639740,640151,0.9808,25-50%
2022-09-23,low,long,0.97802,0.97669,13.3,LOSS,112.8,641114,641585,0.98517,>100% (stop)
2022-09-26,high,short,0.96709,0.96856,14.7,LOSS,112.9,642544,643025,0.95503,>100% (stop)
2022-09-27,high,short,0.9646,0.96554,9.4,LOSS,206.4,643883,644464,0.96184,>100% (stop)
2022-09-28,low,long,0.95584,0.95357,22.7,WIN,91.2,645398,645904,0.96006,75-100%
2022-09-29,low,long,0.9673,0.96565,16.5,LOSS,105.5,646801,647342,0.97137,>100% (stop)
2022-09-30,high,short,0.98195,0.98278,8.3,WIN,32.5,648196,648782,0.97943,25-50%
2022-10-04,high,short,0.98689,0.98959,27.0,LOSS,107.0,651159,651640,0.9806,>100% (stop)
2022-10-05,high,short,0.99473,0.99676,20.3,WIN,53.2,652564,653075,0.99593,50-75%
2022-10-06,low,long,0.99132,0.98929,20.3,LOSS,134.0,653998,654512,0.99264,>100% (stop)
2022-10-07,low,long,0.98088,0.97655,43.3,WIN,36.0,655460,655951,0.98119,25-50%
2022-10-10,low,long,0.97334,0.9718,15.4,LOSS,106.5,656797,657373,0.97531,>100% (stop)
2022-10-11,low,long,0.97026,0.96824,20.2,WIN,87.1,658257,658808,0.97228,75-100%
2022-10-12,high,short,0.97148,0.97203,5.5,LOSS,178.2,659656,660247,0.96826,>100% (stop)
2022-10-13,low,long,0.97066,0.96878,18.8,WIN,46.3,661208,661684,0.97219,25-50%
2022-10-14,low,long,0.97712,0.97524,18.8,LOSS,110.1,662648,663124,0.98086,>100% (stop)
2022-10-17,high,short,0.97337,0.97557,22.0,WIN,26.8,663998,664549,0.97368,25-50%
2022-10-18,high,short,0.98584,0.98726,14.2,WIN,16.9,665449,665980,0.9823,0-25%
2022-10-19,low,long,0.98393,0.9815,24.3,LOSS,110.7,666932,667408,0.98667,>100% (stop)
2022-10-20,high,short,0.97805,0.97938,13.3,LOSS,103.8,668287,668843,0.97544,>100% (stop)
2022-10-21,low,long,0.97727,0.97651,7.6,WIN,-71.1,669757,670278,0.97832,<0%
2022-10-24,low,long,0.98427,0.98163,26.4,LOSS,100.0,671300,671716,0.98675,75-100%
2022-10-25,low,long,0.98786,0.98732,5.4,LOSS,144.4,672583,673149,0.98984,>100% (stop)
2022-10-26,high,short,0.99682,0.99815,13.3,LOSS,100.0,674027,674583,0.99434,75-100%
2022-10-27,low,long,1.00694,1.00543,15.1,LOSS,102.6,675500,676021,1.00934,>100% (stop)
2022-10-31,low,long,0.99486,0.99394,9.2,LOSS,145.7,678373,678924,0.99656,>100% (stop)
2022-11-01,high,short,0.99252,0.99309,5.7,LOSS,131.6,679772,680363,0.98841,>100% (stop)
2022-11-02,low,long,0.98851,0.98709,14.2,WIN,43.0,681259,681800,0.98996,25-50%
2022-11-03,low,long,0.97845,0.97729,11.6,LOSS,116.4,682696,683230,0.98394,>100% (stop)
2022-11-07,high,short,0.99818,0.99907,8.9,LOSS,101.1,685665,686041,0.99175,>100% (stop)
2022-11-08,low,long,0.99969,0.99958,1.1,LOSS,509.1,686919,687480,1.00276,>100% (stop)
2022-11-09,low,long,1.00714,1.00586,12.8,LOSS,106.3,688341,688917,1.0088,>100% (stop)
2022-11-10,high,short,1.00018,1.00381,36.3,WIN,10.2,689794,690355,1.00101,0-25%
2022-11-11,high,short,1.02261,1.02397,13.6,LOSS,114.0,691273,691794,1.0163,>100% (stop)
2022-11-14,high,short,1.03153,1.03504,35.1,WIN,44.7,692777,693233,1.03051,25-50%
2022-11-15,high,short,1.03934,1.0418,24.6,LOSS,106.9,694140,694666,1.03121,>100% (stop)
2022-11-16,high,short,1.0375,1.03964,21.4,LOSS,133.2,695542,696103,1.03307,>100% (stop)
2022-11-17,high,short,1.03778,1.04065,28.7,WIN,33.1,697071,697537,1.03596,25-50%
2022-11-18,low,long,1.0358,1.03421,15.9,WIN,61.0,698485,698976,1.03908,50-75%
2022-11-21,low,long,1.02657,1.02526,13.1,LOSS,117.6,699844,700415,1.03185,>100% (stop)
2022-11-22,low,long,1.02563,1.02459,10.4,WIN,28.8,701297,701853,1.0268,25-50%
2022-11-23,high,short,1.03308,1.03397,8.9,LOSS,118.0,702766,703292,1.03003,>100% (stop)
2022-11-24,low,long,1.04208,1.03999,20.9,LOSS,123.0,704239,704730,1.04484,>100% (stop)
2022-11-25,low,long,1.04214,1.04109,10.5,LOSS,106.7,705778,706154,1.04291,>100% (stop)
2022-11-28,high,short,1.03674,1.03835,16.1,LOSS,169.6,707055,707586,1.0341,>100% (stop)
2022-11-30,high,short,1.03517,1.03798,28.1,LOSS,144.5,710110,710461,1.03358,>100% (stop)
2022-12-01,high,short,1.04444,1.04517,7.3,LOSS,245.2,711319,711900,1.04187,>100% (stop)
2022-12-02,high,short,1.05242,1.0533,8.8,LOSS,100.0,712762,713338,1.05049,75-100%
2022-12-05,low,long,1.05466,1.05303,16.3,LOSS,108.0,714272,714778,1.05832,>100% (stop)
2022-12-06,low,long,1.04979,1.04755,22.4,WIN,84.8,715678,716214,1.05186,75-100%
2022-12-07,low,long,1.04579,1.04474,10.5,LOSS,141.0,717061,717647,1.04763,>100% (stop)
2022-12-08,high,short,1.05151,1.05309,15.8,WIN,75.9,718561,719087,1.04942,75-100%
2022-12-09,high,short,1.05688,1.0577,8.2,LOSS,100.0,719952,720523,1.05593,75-100%
2022-12-12,high,short,1.05164,1.05278,11.4,LOSS,116.7,721376,721962,1.05057,>100% (stop)
2022-12-13,high,short,1.05477,1.05603,12.6,WIN,60.3,722856,723392,1.05311,50-75%
2022-12-14,high,short,1.06291,1.06401,11.0,WIN,32.7,724251,724827,1.06197,25-50%
2022-12-15,low,long,1.06432,1.06331,10.1,LOSS,171.3,725760,726261,1.06799,>100% (stop)
2022-12-16,high,short,1.06304,1.06602,29.8,WIN,33.6,727156,727692,1.06385,25-50%
2022-12-19,high,short,1.0627,1.06316,4.6,LOSS,204.3,728540,729131,1.05961,>100% (stop)
2022-12-20,low,long,1.06138,1.05912,22.6,WIN,88.1,730005,730566,1.0652,75-100%
2022-12-21,high,short,1.06232,1.06345,11.3,LOSS,108.0,731478,732004,1.06066,>100% (stop)
2022-12-22,high,short,1.06342,1.06382,4.0,LOSS,300.0,732915,733441,1.06134,>100% (stop)
2022-12-23,high,short,1.05989,1.06253,26.4,LOSS,105.3,734373,734874,1.05867,>100% (stop)
2022-12-26,high,short,1.06264,1.06307,4.3,LOSS,104.7,735747,736251,1.06089,>100% (stop)
2022-12-27,high,short,1.06544,1.0665,10.6,LOSS,126.4,737077,737648,1.06354,>100% (stop)
2022-12-28,high,short,1.06458,1.06545,8.7,LOSS,100.0,738537,739083,1.06268,75-100%
2022-12-29,low,long,1.06198,1.06109,8.9,WIN,76.4,739937,740518,1.06341,75-100%
2022-12-30,low,long,1.0664,1.06385,25.5,WIN,21.2,741432,741948,1.06692,0-25%
2023-01-02,low,long,1.06875,1.06726,14.9,LOSS,104.0,742854,743350,1.07087,>100% (stop)
2023-01-03,low,long,1.06585,1.06513,7.2,LOSS,172.2,744215,744776,1.06801,>100% (stop)
2023-01-04,high,short,1.06081,1.06307,22.6,OPEN,96.5,745719,746205,1.05569,75-100%
2023-01-05,low,long,1.06121,1.06015,10.6,LOSS,113.2,747078,747639,1.06314,>100% (stop)
2023-01-06,low,long,1.05224,1.05171,5.3,LOSS,167.9,748480,749066,1.05363,>100% (stop)
2023-01-09,high,short,1.06679,1.06884,20.5,LOSS,130.7,749947,750498,1.06551,>100% (stop)
2023-01-10,high,short,1.0732,1.07442,12.2,LOSS,123.8,751453,751934,1.07212,>100% (stop)
2023-01-11,high,short,1.07434,1.07523,8.9,WIN,89.9,752808,753359,1.07255,75-100%
2023-01-12,low,long,1.07627,1.0756,6.7,LOSS,107.5,754224,754795,1.07733,>100% (stop)
2023-01-13,high,short,1.08331,1.0864,30.9,WIN,59.9,755793,756229,1.08315,50-75%
2023-01-16,low,long,1.08403,1.08317,8.6,LOSS,122.1,757111,757662,1.08741,>100% (stop)
2023-01-17,high,short,1.08229,1.08385,15.6,LOSS,127.6,758609,759085,1.08061,>100% (stop)
2023-01-18,high,short,1.08349,1.08512,16.3,LOSS,104.3,760049,760525,1.07661,>100% (stop)
2023-01-19,high,short,1.08137,1.08241,10.4,LOSS,101.0,761486,761962,1.07821,>100% (stop)
2023-01-20,low,long,1.08464,1.08241,22.3,WIN,50.2,762829,763395,1.0844,50-75%
2023-01-23,high,short,1.0892,1.09118,19.8,LOSS,102.0,764269,764830,1.08804,>100% (stop)
2023-01-24,high,short,1.08831,1.08916,8.5,LOSS,107.1,765681,766257,1.08692,>100% (stop)
2023-01-25,high,short,1.08781,1.09082,30.1,WIN,42.5,767153,767689,1.08837,25-50%
2023-01-26,low,long,1.09224,1.09064,16.0,WIN,63.7,768575,769111,1.09215,50-75%
2023-01-27,low,long,1.08916,1.08741,17.5,LOSS,103.4,770063,770484,1.08992,>100% (stop)
2023-01-30,low,long,1.08696,1.08627,6.9,LOSS,110.1,771334,771920,1.08792,>100% (stop)
2023-01-31,low,long,1.08465,1.08374,9.1,LOSS,101.1,772781,773352,1.08599,>100% (stop)
2023-02-01,high,short,1.08665,1.08753,8.8,LOSS,136.4,774243,774789,1.0852,>100% (stop)
2023-02-02,low,long,1.10147,1.10079,6.8,LOSS,100.0,775636,776222,1.10253,75-100%
2023-02-03,high,short,1.08818,1.08997,17.9,LOSS,104.5,777076,777637,1.0887,>100% (stop)
2023-02-06,low,long,1.0795,1.07749,20.1,LOSS,110.0,778591,779077,1.07987,>100% (stop)
2023-02-07,low,long,1.07347,1.07105,24.2,LOSS,100.0,780059,780510,1.07425,75-100%
2023-02-08,high,short,1.07411,1.07575,16.4,LOSS,119.5,781464,781945,1.0723,>100% (stop)
2023-02-09,high,short,1.07239,1.074,16.1,LOSS,103.1,782796,783382,1.07093,>100% (stop)
2023-02-10,high,short,1.07253,1.07351,9.8,LOSS,154.1,784264,784820,1.07171,>100% (stop)
2023-02-13,high,short,1.06776,1.06897,12.1,LOSS,119.0,785727,786253,1.06553,>100% (stop)
2023-02-14,high,short,1.0733,1.07428,9.8,LOSS,118.4,787119,787685,1.07253,>100% (stop)
2023-02-15,low,long,1.07126,1.07039,8.7,LOSS,105.7,788533,789119,1.07443,>100% (stop)
2023-02-16,high,short,1.07004,1.07102,9.8,LOSS,100.0,790074,790555,1.06867,75-100%
2023-02-17,low,long,1.06373,1.06327,4.6,LOSS,106.5,791412,791993,1.06654,>100% (stop)
